vehicle_number,violation_count,unique_zones,vehicle_type,last_seen,top_zone
FKN00GL66264,3,1,SCOOTER,2024-03-22 01:58:46,GRID_13.0_77.61
FKN00GL6627,3,1,CAR,2024-03-08 11:13:46,GRID_12.89_77.57
FKN00GL66296,3,1,CAR,2024-02-28 23:56:46,GRID_13.01_77.7
FKN00GL66307,3,1,SCOOTER,2024-03-20 06:13:46,GRID_13.04_77.59
FKN00GL66313,3,1,CAR,2024-03-06 02:51:46,BTP106 - VV Puram College
FKN00GL6633,3,2,CAR,2024-03-19 01:34:46,BTP069 - MC Circle
FKN00GL66334,3,2,PASSENGER AUTO,2024-02-28 04:13:46,BTP038 - Mysore Bank Junction
FKN00GL6608,3,1,MOTOR CYCLE,2024-02-02 12:08:46,BTP100 - Richmond Circle
FKN00GL6610,3,2,SCOOTER,2024-02-29 08:01:46,BTP100 - Richmond Circle
FKN00GL10359,3,1,PASSENGER AUTO,2024-03-30 02:22:46,BTP057 - Anand Rao Junction
FKN00GL66362,3,1,SCOOTER,2024-03-27 09:34:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL6637,3,1,SCOOTER,2024-03-11 05:21:46,GRID_13.07_77.59
FKN00GL6640,3,2,PASSENGER AUTO,2024-02-02 12:31:46,BTP045 - Danvanthri Road Junction
FKN00GL66402,3,3,CAR,2024-03-06 09:55:46,GRID_12.94_77.7
FKN00GL66408,3,1,SCOOTER,2024-03-08 04:59:46,BTP044 - Sagar Theatre Junction
FKN00GL66436,3,1,MOTOR CYCLE,2024-02-29 09:35:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL66247,3,2,LGV,2024-03-19 12:47:46,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road"
FKN00GL160321,3,1,CAR,2023-12-21 02:27:46,BTP057 - Anand Rao Junction
FKN00GL160353,3,2,CAR,2023-12-30 02:28:46,GRID_12.88_77.65
FKN00GL160365,3,1,PASSENGER AUTO,2024-02-01 03:16:46,GRID_12.97_77.71
FKN00GL160421,3,1,SCOOTER,2024-01-25 03:08:46,BTP032 - Windsor Circle
FKN00GL160439,3,1,SCOOTER,2023-12-24 08:12:46,BTP027 - Modi Bridge Junction
FKN00GL160447,3,1,SCOOTER,2023-12-21 08:50:46,BTP205 - Modi Hospital Junction
FKN00GL160479,3,1,MOPED,2023-12-21 08:30:46,GRID_12.96_77.7
FKN00GL160573,3,2,SCOOTER,2024-01-06 04:36:46,"BTP033 - Sophia High School, Sankey Road"
FKN00GL1038,3,1,SCOOTER,2024-03-15 06:11:46,GRID_12.93_77.69
FKN00GL103815,3,2,CAR,2024-03-25 09:11:46,BTP082 - KR Market Junction
FKN00GL103841,3,2,SCOOTER,2024-01-03 09:39:46,GRID_12.91_77.64
FKN00GL103856,3,1,SCOOTER,2023-12-16 10:33:46,GRID_13.04_77.59
FKN00GL103880,3,3,MAXI-CAB,2024-01-12 06:06:46,GRID_13.18_77.68
FKN00GL103891,3,2,SCOOTER,2024-01-06 04:17:46,GRID_12.97_77.61
FKN00GL159144,3,1,SCOOTER,2024-01-05 03:12:46,BTP040 - Elite Junction
FKN00GL159169,3,2,CAR,2024-03-26 01:19:46,GRID_13.0_77.68
FKN00GL159561,3,1,SCOOTER,2024-01-09 03:18:46,GRID_13.05_77.53
FKN00GL15973,3,3,CAR,2024-03-12 10:27:46,GRID_13.18_77.69
FKN00GL159753,3,1,CAR,2023-12-21 02:55:46,BTP058 - Subbanna Junction
FKN00GL160008,3,1,MOTOR CYCLE,2023-12-27 03:24:46,BTP032 - Windsor Circle
FKN00GL157624,3,3,MAXI-CAB,2024-01-18 11:09:46,GRID_12.97_77.62
FKN00GL129193,3,1,MOTOR CYCLE,2023-11-18 10:25:46,BTP051 - Safina Plaza Junction
FKN00GL12923,3,1,SCOOTER,2024-03-29 11:08:46,BTP051 - Safina Plaza Junction
FKN00GL129240,3,1,SCOOTER,2023-12-16 11:37:46,BTP082 - KR Market Junction
FKN00GL15868,3,3,SCOOTER,2024-03-26 06:34:46,BTP028 - Vijayanagar Bus Stand Junction
FKN00GL158714,3,1,SCOOTER,2023-11-25 08:08:46,GRID_13.01_77.55
FKN00GL158731,3,2,CAR,2024-01-07 07:51:46,GRID_13.01_77.57
FKN00GL66613,3,1,MOTOR CYCLE,2024-03-05 06:21:46,BTP130 - GD Mara Junction
FKN00GL66616,3,1,SCOOTER,2024-03-30 04:18:46,BTP172 - Nanjappa Circle
FKN00GL66619,3,1,MOTOR CYCLE,2024-02-29 11:57:46,BTP172 - Nanjappa Circle
FKN00GL66677,3,2,MAXI-CAB,2024-02-21 10:19:46,GRID_13.01_77.55
FKN00GL66698,3,1,SCOOTER,2024-02-21 10:41:46,BTP051 - Safina Plaza Junction
FKN00GL6672,3,1,SCOOTER,2024-02-13 12:14:46,GRID_12.96_77.54
FKN00GL66475,3,1,CAR,2024-03-07 05:05:46,GRID_12.93_77.7
FKN00GL66500,3,2,SCOOTER,2024-03-13 08:22:46,GRID_12.98_77.61
FKN00GL66511,3,1,SCOOTER,2024-02-28 05:30:46,GRID_13.09_77.59
FKN00GL66523,3,2,PASSENGER AUTO,2024-03-11 10:31:46,GRID_13.01_77.55
FKN00GL66532,3,2,LGV,2024-02-28 05:40:46,BTP057 - Anand Rao Junction
FKN00GL66346,3,1,SCOOTER,2024-03-02 05:33:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL103778,3,1,CAR,2023-12-17 22:36:46,BTP082 - KR Market Junction
FKN00GL66927,3,1,SCOOTER,2024-03-17 11:21:46,BTP130 - GD Mara Junction
FKN00GL66960,3,2,PASSENGER AUTO,2024-04-07 07:43:46,GRID_13.01_77.55
FKN00GL66981,3,1,PRIVATE BUS,2024-03-20 04:09:46,BTP044 - Sagar Theatre Junction
FKN00GL67008,3,1,SCOOTER,2024-02-28 10:04:46,BTP044 - Sagar Theatre Junction
FKN00GL67019,3,2,GOODS AUTO,2024-03-20 03:58:46,"BTP083 - AS Char Street, Mysore Road"
FKN00GL66556,3,2,CAR,2024-03-09 02:58:46,GRID_12.89_77.64
FKN00GL66582,3,1,SCOOTER,2024-02-28 05:11:46,BTP172 - Nanjappa Circle
FKN00GL129519,3,1,SCOOTER,2023-11-29 09:45:46,GRID_13.0_77.56
FKN00GL129534,3,1,SCOOTER,2024-01-04 11:53:46,GRID_12.98_77.61
FKN00GL128491,3,2,CAR,2024-01-08 01:07:46,BTP192 - Urvashi Theater
FKN00GL128504,3,1,SCOOTER,2024-01-07 04:14:46,BTP032 - Windsor Circle
FKN00GL128530,3,2,CAR,2023-12-12 02:14:46,BTP043 - Upparpet Junction
FKN00GL1286,3,1,MOTOR CYCLE,2024-03-15 08:34:46,BTP044 - Sagar Theatre Junction
FKN00GL157866,3,1,SCOOTER,2024-01-13 03:00:46,"BTP001 - 10th Cross, Dr. Rajkumar Road"
FKN00GL15812,3,3,PASSENGER AUTO,2024-01-10 06:15:46,GRID_13.01_77.55
FKN00GL158617,3,1,MOTOR CYCLE,2024-01-06 06:11:46,BTP032 - Windsor Circle
FKN00GL15688,3,1,LGV,2024-01-23 00:16:46,GRID_13.01_77.7
FKN00GL156909,3,1,LGV,2024-03-09 06:14:46,"BTP083 - AS Char Street, Mysore Road"
FKN00GL157125,3,1,GOODS AUTO,2024-01-07 03:41:46,GRID_12.99_77.6
FKN00GL15721,3,2,PASSENGER AUTO,2024-03-02 08:52:46,BTP211 - Central Street Junction
FKN00GL157238,3,2,PASSENGER AUTO,2024-01-01 09:26:46,BTP082 - KR Market Junction
FKN00GL67165,3,2,CAR,2024-02-29 09:42:46,BTP044 - Sagar Theatre Junction
FKN00GL67177,3,1,SCOOTER,2024-02-28 12:32:46,BTP027 - Modi Bridge Junction
FKN00GL67328,3,2,PASSENGER AUTO,2024-02-28 11:16:46,BTP082 - KR Market Junction
FKN00GL67356,3,1,SCOOTER,2024-03-20 11:44:46,GRID_12.84_77.65
FKN00GL6740,3,3,CAR,2024-03-18 11:41:46,GRID_12.94_77.7
FKN00GL67487,3,1,TEMPO,2024-03-23 00:11:46,"BTP145 - Sri Hatti Maramma Circle, Domluru"
FKN00GL66728,3,2,CAR,2024-04-07 03:39:46,BTP057 - Anand Rao Junction
FKN00GL66779,3,2,MAXI-CAB,2024-03-28 04:38:46,GRID_12.94_77.53
FKN00GL66819,3,1,CAR,2024-02-28 03:22:46,"BTP210 - 50th cross, 12th Main , Rajajinagar"
FKN00GL66908,3,2,CAR,2024-03-20 12:29:46,GRID_12.96_77.52
FKN00GL66915,3,1,MOTOR CYCLE,2024-02-29 06:10:46,GRID_12.97_77.66
FKN00GL67703,3,2,SCOOTER,2024-04-07 00:52:46,BTP058 - Subbanna Junction
FKN00GL67721,3,1,CAR,2024-04-07 04:03:46,BTP044 - Sagar Theatre Junction
FKN00GL67723,3,1,CAR,2024-04-07 01:53:46,BTP044 - Sagar Theatre Junction
FKN00GL6704,3,1,SCOOTER,2024-03-14 03:07:46,GRID_12.89_77.64
FKN00GL67132,3,1,LGV,2024-04-06 23:52:46,BTP082 - KR Market Junction
FKN00GL67144,3,1,CAR,2024-03-10 11:54:46,GRID_13.01_77.55
FKN00GL67161,3,1,MOPED,2024-03-07 08:10:46,BTP040 - Elite Junction
FKN00GL158891,3,2,CAR,2024-01-10 00:48:46,BTP058 - Subbanna Junction
FKN00GL158902,3,1,PASSENGER AUTO,2024-01-23 11:27:46,GRID_13.02_77.58
FKN00GL15891,3,1,CAR,2024-03-31 06:11:46,GRID_13.0_77.57
FKN00GL156730,3,1,CAR,2023-12-27 09:27:46,GRID_12.99_77.57
FKN00GL156780,3,1,SCOOTER,2023-12-31 09:25:46,BTP040 - Elite Junction
FKN00GL156802,3,3,PASSENGER AUTO,2024-01-11 10:27:46,BTP044 - Sagar Theatre Junction
FKN00GL156810,3,1,MOTOR CYCLE,2024-01-09 04:46:46,BTP020 - Hosahalli Metro Station
FKN00GL156848,3,1,CAR,2023-12-18 02:56:46,GRID_12.96_77.51
FKN00GL15687,3,1,LGV,2024-04-04 12:37:46,GRID_12.97_77.66
FKN00GL103334,3,1,SCOOTER,2024-01-05 04:52:46,GRID_13.01_77.69
FKN00GL67900,3,1,LGV,2024-03-10 04:08:46,"BTP083 - AS Char Street, Mysore Road"
FKN00GL67901,3,1,CAR,2024-04-07 01:17:46,BTP058 - Subbanna Junction
FKN00GL6794,3,1,SCOOTER,2024-03-29 22:50:46,BTP082 - KR Market Junction
FKN00GL67984,3,2,SCOOTER,2024-03-02 03:33:46,GRID_12.93_77.69
FKN00GL6800,3,1,PASSENGER AUTO,2024-03-19 23:36:46,GRID_13.01_77.7
FKN00GL67517,3,1,PASSENGER AUTO,2024-02-29 00:04:46,GRID_13.01_77.7
FKN00GL6752,3,1,GOODS AUTO,2024-03-31 11:32:46,BTP045 - Danvanthri Road Junction
FKN00GL6753,3,2,PASSENGER AUTO,2024-03-22 13:31:46,BTP104 - Medical College Circle
FKN00GL6757,3,2,LGV,2024-02-02 11:22:46,BTP044 - Sagar Theatre Junction
FKN00GL67604,3,1,LGV,2024-03-26 01:11:46,BTP082 - KR Market Junction
FKN00GL67614,3,1,MOTOR CYCLE,2024-03-20 04:09:46,GRID_13.01_77.56
FKN00GL67616,3,1,CAR,2024-03-02 01:54:46,BTP058 - Subbanna Junction
FKN00GL67622,3,1,CAR,2024-02-29 02:02:46,BTP058 - Subbanna Junction
FKN00GL67641,3,1,TEMPO,2024-04-07 00:42:46,"BTP168 - MSR Building, JC Road"
FKN00GL67646,3,1,MOTOR CYCLE,2024-03-22 00:44:46,GRID_13.1_77.6
FKN00GL103631,3,2,PASSENGER AUTO,2024-01-23 11:27:46,GRID_13.04_77.59
FKN00GL10365,3,1,CAR,2024-01-29 03:36:46,GRID_12.97_77.62
FKN00GL103671,3,1,MOTOR CYCLE,2024-01-06 09:16:46,GRID_12.93_77.69
FKN00GL103305,3,2,SCOOTER,2023-12-21 01:45:46,BTP040 - Elite Junction
FKN00GL157391,3,2,PRIVATE BUS,2023-12-30 01:07:46,GRID_13.0_77.68
FKN00GL157526,3,1,SCOOTER,2024-01-03 04:10:46,BTP032 - Windsor Circle
FKN00GL156012,3,1,PASSENGER AUTO,2023-12-19 09:05:46,GRID_12.97_77.58
FKN00GL156236,3,1,PASSENGER AUTO,2023-12-26 04:23:46,BTP137 - Madiwala Traffic PS Junction
FKN00GL15624,3,3,PASSENGER AUTO,2024-02-23 05:12:46,BTP096 - Gali Anjaneya Temple
FKN00GL15636,3,2,CAR,2024-03-12 01:18:46,GRID_12.93_77.62
FKN00GL15646,3,2,MAXI-CAB,2024-02-20 01:50:46,BTP137 - Madiwala Traffic PS Junction
FKN00GL15660,3,2,PASSENGER AUTO,2024-01-23 01:09:46,"BTP083 - AS Char Street, Mysore Road"
FKN00GL15665,3,3,CAR,2024-02-15 06:07:46,GRID_12.95_77.72
FKN00GL15517,3,1,SCOOTER,2024-02-18 02:49:46,"BTP016 - 5th Main Road, RPC Layout"
FKN00GL155197,3,2,PASSENGER AUTO,2024-03-12 07:59:46,BTP051 - Safina Plaza Junction
FKN00GL10333,3,2,LGV,2024-03-08 03:47:46,GRID_12.99_77.6
FKN00GL68271,3,1,LGV,2024-03-21 02:20:46,GRID_12.96_77.7
FKN00GL6830,3,3,PASSENGER AUTO,2024-02-02 11:01:46,GRID_12.97_77.66
FKN00GL68472,3,2,SCOOTER,2024-03-08 05:18:46,"BTP188 - 27th Cross, 4th Main, Jayanagar"
FKN00GL68547,3,1,SCOOTER,2024-02-29 09:59:46,BTP051 - Safina Plaza Junction
FKN00GL68549,3,1,CAR,2024-02-29 10:55:46,BTP051 - Safina Plaza Junction
FKN00GL68067,3,1,SCOOTER,2024-03-27 09:53:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL68078,3,1,CAR,2024-03-26 04:41:46,BTP216 - Yediyur Junction
FKN00GL68091,3,1,SCOOTER,2024-02-29 04:42:46,BTP082 - KR Market Junction
FKN00GL68104,3,1,CAR,2024-04-08 07:45:46,BTP040 - Elite Junction
FKN00GL68180,3,2,SCOOTER,2024-02-29 04:12:46,GRID_12.93_77.69
FKN00GL68195,3,1,SCOOTER,2024-03-09 11:30:46,BTP040 - Elite Junction
FKN00GL68221,3,3,PASSENGER AUTO,2024-04-05 11:08:46,GRID_12.87_77.65
FKN00GL6784,3,1,PASSENGER AUTO,2024-02-28 23:39:46,GRID_13.01_77.7
FKN00GL67846,3,1,MOTOR CYCLE,2024-04-07 01:15:46,GRID_12.95_77.59
FKN00GL103608,3,3,PASSENGER AUTO,2024-03-24 12:58:46,GRID_13.0_77.68
FKN00GL10362,3,2,SCOOTER,2024-04-02 11:13:46,GRID_13.01_77.57
FKN00GL68616,3,1,SCOOTER,2024-03-20 05:00:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL68618,3,1,SCOOTER,2024-03-24 03:39:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL68662,3,1,SCOOTER,2024-02-29 05:06:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL68225,3,1,MOTOR CYCLE,2024-02-29 11:46:46,BTP172 - Nanjappa Circle
FKN00GL68233,3,1,MOTOR CYCLE,2024-03-07 04:17:46,BTP172 - Nanjappa Circle
FKN00GL68234,3,1,SCOOTER,2024-03-07 04:16:46,BTP172 - Nanjappa Circle
FKN00GL68240,3,1,PASSENGER AUTO,2024-04-07 00:50:46,"BTP168 - MSR Building, JC Road"
FKN00GL155225,3,1,SCOOTER,2024-01-01 08:40:46,BTP051 - Safina Plaza Junction
FKN00GL1553,3,1,PASSENGER AUTO,2024-03-15 10:22:46,GRID_12.93_77.69
FKN00GL155476,3,1,SCOOTER,2024-01-08 11:20:46,GRID_13.01_77.55
FKN00GL155497,3,1,SCOOTER,2024-01-19 09:44:46,"BTP016 - 5th Main Road, RPC Layout"
FKN00GL155537,3,2,SCOOTER,2024-01-20 12:21:46,GRID_13.01_77.55
FKN00GL15555,3,2,CAR,2024-02-20 02:43:46,BTP071 - Prasanna Junction
FKN00GL155578,3,1,SCOOTER,2024-01-14 10:53:46,BTP051 - Safina Plaza Junction
FKN00GL15558,3,1,SCOOTER,2023-12-22 04:03:46,BTP032 - Windsor Circle
FKN00GL155581,3,3,SCOOTER,2023-12-29 10:19:46,BTP205 - Modi Hospital Junction
FKN00GL68675,3,2,MAXI-CAB,2024-02-29 09:20:46,GRID_12.95_77.72
FKN00GL68686,3,2,PASSENGER AUTO,2024-04-08 04:35:46,BTP051 - Safina Plaza Junction
FKN00GL6871,3,2,PASSENGER AUTO,2024-01-31 23:47:46,GRID_13.01_77.69
FKN00GL68737,3,1,CAR,2024-03-02 07:43:46,GRID_12.95_77.52
FKN00GL6877,3,1,SCOOTER,2024-02-03 01:27:46,GRID_12.96_77.54
FKN00GL68792,3,1,MOTOR CYCLE,2024-02-29 10:17:46,GRID_12.98_77.61
FKN00GL68845,3,1,SCOOTER,2024-02-29 10:26:46,GRID_12.98_77.61
FKN00GL6885,3,2,SCOOTER,2024-02-03 01:32:46,BTP082 - KR Market Junction
FKN00GL68853,3,1,SCOOTER,2024-03-13 07:52:46,GRID_12.98_77.61
FKN00GL68915,3,1,SCOOTER,2024-03-08 12:46:46,GRID_12.98_77.61
FKN00GL69047,3,1,LGV,2024-02-29 11:42:46,BTP044 - Sagar Theatre Junction
FKN00GL68553,3,1,SCOOTER,2024-03-07 07:43:46,BTP051 - Safina Plaza Junction
FKN00GL68578,3,2,MOTOR CYCLE,2024-03-16 14:20:46,BTP074 - Leprosy Hospital Junction
FKN00GL68586,3,1,PASSENGER AUTO,2024-04-07 02:19:46,GRID_13.01_77.7
FKN00GL68593,3,1,MOTOR CYCLE,2024-03-20 09:42:46,BTP043 - Upparpet Junction
FKN00GL68607,3,2,SCOOTER,2024-03-02 05:06:46,BTP042 - Minsk Square Junction (CTO)
FKN00GL69221,3,3,PASSENGER AUTO,2024-03-23 01:57:46,GRID_13.01_77.55
FKN00GL69288,3,2,MAXI-CAB,2024-02-29 12:17:46,BTP211 - Central Street Junction
FKN00GL6931,3,2,SCOOTER,2024-03-30 00:21:46,GRID_13.01_77.7
FKN00GL69375,3,2,MOPED,2024-03-05 01:19:46,BTP040 - Elite Junction
FKN00GL69377,3,2,CAR,2024-04-06 06:24:46,BTP211 - Central Street Junction
FKN00GL154757,3,1,SCOOTER,2023-12-17 07:57:46,GRID_13.04_77.59
FKN00GL15490,3,2,MOTOR CYCLE,2024-01-23 03:41:46,BTP172 - Nanjappa Circle
FKN00GL154971,3,1,CAR,2024-01-04 12:25:46,BTP051 - Safina Plaza Junction
FKN00GL15498,3,1,CAR,2024-02-22 03:02:46,BTP010 - Rajajinagar Entrance
FKN00GL155056,3,1,SCOOTER,2023-12-31 01:09:46,GRID_12.97_77.61
FKN00GL155100,3,2,SCOOTER,2024-01-03 04:39:46,"BTP070 - Cholurpalya Junction, Magadi Road"
FKN00GL15512,3,1,SCOOTER,2024-03-05 04:35:46,BTP020 - Hosahalli Metro Station
FKN00GL15515,3,1,SCOOTER,2024-02-17 03:52:46,GRID_12.96_77.72
FKN00GL15378,3,1,SCOOTER,2024-02-01 04:12:46,BTP010 - Rajajinagar Entrance
FKN00GL153806,3,1,SCOOTER,2024-01-23 07:50:46,BTP040 - Elite Junction
FKN00GL153917,3,2,CAR,2023-12-25 14:23:46,BTP192 - Urvashi Theater
FKN00GL69065,3,1,SCOOTER,2024-03-06 08:07:46,BTP172 - Nanjappa Circle
FKN00GL69102,3,3,CAR,2024-04-07 09:08:46,BTP034 - LRDE Junction
FKN00GL69110,3,2,MOTOR CYCLE,2024-03-08 12:26:46,GRID_13.0_77.57
FKN00GL103383,3,1,SCOOTER,2023-12-29 09:11:46,BTP051 - Safina Plaza Junction
FKN00GL103384,3,1,SCOOTER,2023-12-24 06:43:46,"BTP148 - 17th Main, Doopanahalli Bus Stop"
FKN00GL103453,3,3,CAR,2023-12-17 10:02:46,GRID_12.98_77.53
FKN00GL103464,3,3,CAR,2024-03-24 06:32:46,GRID_13.01_77.55
FKN00GL103490,3,2,PASSENGER AUTO,2024-01-04 10:38:46,BTP082 - KR Market Junction
FKN00GL103493,3,3,PASSENGER AUTO,2023-12-23 06:29:46,GRID_12.98_77.64
FKN00GL103496,3,1,SCOOTER,2023-12-10 09:34:46,GRID_12.98_77.64
FKN00GL103505,3,2,CAR,2023-12-22 04:40:46,GRID_13.07_77.63
FKN00GL103517,3,1,CAR,2023-12-10 17:00:46,"BTP148 - 17th Main, Doopanahalli Bus Stop"
FKN00GL103530,3,2,PASSENGER AUTO,2024-02-01 04:27:46,BTP122 - Siddapura Junction
FKN00GL102982,3,2,SCOOTER,2024-03-24 08:47:46,BTP032 - Windsor Circle
FKN00GL103092,3,1,CAR,2023-12-05 03:14:46,GRID_12.89_77.64
FKN00GL69122,3,1,SCOOTER,2024-02-29 12:22:46,BTP051 - Safina Plaza Junction
FKN00GL70048,3,1,CAR,2024-04-07 04:28:46,GRID_13.01_77.62
FKN00GL70051,3,2,PASSENGER AUTO,2024-03-01 05:47:46,BTP051 - Safina Plaza Junction
FKN00GL6943,3,2,MOTOR CYCLE,2024-03-06 05:06:46,BTP032 - Windsor Circle
FKN00GL69470,3,2,MOTOR CYCLE,2024-04-07 10:30:46,BTP040 - Elite Junction
FKN00GL69490,3,2,SCOOTER,2024-04-07 09:21:46,BTP040 - Elite Junction
FKN00GL15394,3,3,MAXI-CAB,2024-03-05 07:22:46,GRID_12.97_77.72
FKN00GL154054,3,3,CAR,2024-01-20 05:28:46,GRID_12.97_77.61
FKN00GL154073,3,1,SCOOTER,2024-03-31 13:35:46,"BTP163 - 16th Main Road, BTM Layout"
FKN00GL154217,3,1,SCOOTER,2023-12-16 06:12:46,GRID_12.93_77.69
FKN00GL15434,3,1,PASSENGER AUTO,2024-01-23 04:16:46,BTP058 - Subbanna Junction
FKN00GL15450,3,3,BUS (BMTC/KSRTC),2024-01-23 04:06:46,GRID_12.95_77.7
FKN00GL15457,3,1,GOODS AUTO,2024-02-20 10:55:46,GRID_12.96_77.56
FKN00GL15323,3,3,MAXI-CAB,2024-04-03 11:55:46,GRID_12.96_77.72
FKN00GL153272,3,1,SCOOTER,2023-12-21 04:05:46,BTP032 - Windsor Circle
FKN00GL69527,3,1,SCOOTER,2024-04-06 12:16:46,GRID_13.0_77.67
FKN00GL6962,3,2,SCOOTER,2024-02-19 03:10:46,BTP108 - Tagore Park Junction
FKN00GL70119,3,3,PASSENGER AUTO,2024-03-06 09:49:46,BTP020 - Hosahalli Metro Station
FKN00GL70150,3,1,CAR,2024-04-07 09:27:46,BTP040 - Elite Junction
FKN00GL70153,3,2,MOTOR CYCLE,2024-04-08 14:38:46,BTP040 - Elite Junction
FKN00GL70160,3,3,CAR,2024-02-22 03:37:46,GRID_12.98_77.71
FKN00GL7018,3,2,GOODS AUTO,2024-03-01 10:32:46,BTP082 - KR Market Junction
FKN00GL7024,3,3,CAR,2024-02-03 03:19:46,GRID_13.18_77.68
FKN00GL70376,3,2,CAR,2024-04-07 09:27:46,"BTP001 - 10th Cross, Dr. Rajkumar Road"
FKN00GL70396,3,2,CAR,2024-02-22 04:06:46,GRID_12.96_77.65
FKN00GL6966,3,2,LGV,2024-03-23 10:22:46,GRID_12.9_77.64
FKN00GL69701,3,1,SCOOTER,2024-03-01 03:56:46,GRID_13.0_77.61
FKN00GL69745,3,1,CAR,2024-04-07 03:43:46,GRID_13.01_77.55
FKN00GL69862,3,1,SCOOTER,2024-03-06 05:58:46,"BTP022 - Marenahalli Junction, Vijayanagar"
FKN00GL69911,3,2,MAXI-CAB,2024-03-01 05:07:46,GRID_12.97_77.71
FKN00GL69968,3,1,SCOOTER,2024-04-07 10:59:46,BTP058 - Subbanna Junction
FKN00GL70021,3,2,CAR,2024-03-01 06:27:46,BTP058 - Subbanna Junction
FKN00GL70026,3,1,PASSENGER AUTO,2024-03-01 06:34:46,GRID_13.01_77.55
FKN00GL129726,3,1,SCOOTER,2023-11-16 05:48:46,GRID_12.98_77.61
FKN00GL12974,3,1,TEMPO,2024-02-29 10:23:46,GRID_12.95_77.72
FKN00GL129746,3,2,PRIVATE BUS,2024-01-09 04:59:46,BTP118 - Basappa Circle
FKN00GL70437,3,1,PASSENGER AUTO,2024-03-24 11:45:46,BTP082 - KR Market Junction
FKN00GL7046,3,2,FACTORY BUS,2024-02-03 03:21:46,GRID_12.88_77.65
FKN00GL70466,3,2,PASSENGER AUTO,2024-03-08 09:24:46,BTP057 - Anand Rao Junction
FKN00GL70480,3,2,MAXI-CAB,2024-04-07 09:59:46,GRID_13.01_77.55
FKN00GL70514,3,3,CAR,2024-03-01 11:21:46,BTP028 - Vijayanagar Bus Stand Junction
FKN00GL70516,3,2,CAR,2024-03-01 11:23:46,BTP172 - Nanjappa Circle
FKN00GL70531,3,2,CAR,2024-03-01 11:23:46,BTP058 - Subbanna Junction
FKN00GL7058,3,2,PASSENGER AUTO,2024-02-03 03:33:46,GRID_12.98_77.56
FKN00GL70598,3,1,CAR,2023-12-10 00:55:46,BTP058 - Subbanna Junction
FKN00GL70612,3,1,SCOOTER,2024-03-03 13:27:46,BTP051 - Safina Plaza Junction
FKN00GL70086,3,2,CAR,2024-04-07 07:23:46,BTP044 - Sagar Theatre Junction
FKN00GL70094,3,3,MAXI-CAB,2024-03-20 08:09:46,GRID_12.97_77.63
FKN00GL70100,3,1,CAR,2024-04-07 10:38:46,BTP040 - Elite Junction
FKN00GL70666,3,2,MOTOR CYCLE,2024-04-07 09:10:46,BTP040 - Elite Junction
FKN00GL70687,3,1,SCOOTER,2024-03-01 11:57:46,GRID_12.96_77.7
FKN00GL70711,3,1,LGV,2024-03-01 12:11:46,GRID_13.03_77.56
FKN00GL70731,3,2,LGV,2024-03-02 14:49:46,BTP045 - Danvanthri Road Junction
FKN00GL70737,3,1,MOPED,2024-03-29 08:02:46,BTP027 - Modi Bridge Junction
FKN00GL70776,3,1,PASSENGER AUTO,2024-03-18 10:01:46,BTP051 - Safina Plaza Junction
FKN00GL70804,3,1,SCOOTER,2024-03-01 03:40:46,GRID_12.99_77.52
FKN00GL7082,3,1,SCOOTER,2024-02-10 11:15:46,BTP023 - Mahalaxmi Layout Entrance
FKN00GL153538,3,1,CAR,2023-12-30 14:31:46,BTP135 - UCO Bank Junction
FKN00GL153546,3,3,CAR,2023-12-30 03:39:46,GRID_12.84_77.64
FKN00GL15357,3,2,CAR,2024-01-23 05:05:46,BTP044 - Sagar Theatre Junction
FKN00GL153674,3,1,CAR,2023-12-17 12:04:46,GRID_13.02_77.53
FKN00GL15374,3,2,SCOOTER,2024-01-23 06:42:46,GRID_13.03_77.59
FKN00GL152692,3,1,MOTOR CYCLE,2024-01-23 11:47:46,BTP172 - Nanjappa Circle
FKN00GL15278,3,2,PASSENGER AUTO,2024-01-23 06:36:46,BTP211 - Central Street Junction
FKN00GL129684,3,2,CAR,2024-01-02 05:09:46,GRID_13.05_77.59
FKN00GL7098,3,1,TOURIST BUS,2024-03-29 02:21:46,BTP057 - Anand Rao Junction
FKN00GL70987,3,2,CAR,2024-03-08 06:19:46,GRID_13.19_77.68
FKN00GL71045,3,2,PASSENGER AUTO,2024-04-07 06:01:46,BTP044 - Sagar Theatre Junction
FKN00GL71108,3,1,SCOOTER,2024-03-12 09:16:46,BTP020 - Hosahalli Metro Station
FKN00GL71208,3,1,SCOOTER,2024-03-02 03:20:46,GRID_12.93_77.69
FKN00GL12993,3,3,CAR,2024-04-02 08:14:46,BTP044 - Sagar Theatre Junction
FKN00GL13000,3,1,CAR,2024-03-18 11:36:46,GRID_13.01_77.57
FKN00GL1528,3,3,CAR,2024-03-15 10:21:46,BTP211 - Central Street Junction
FKN00GL152866,3,1,SCOOTER,2023-12-28 08:23:46,GRID_12.97_77.61
